FileName,SectionAlignment,FileAlignment,SizeOfHeaders,TimeDateStamp,ImageBase,SizeOfImage,DllCharacteristics,Characteristics,HighEntropy,LowEntropy,TotalSuspiciousSections,TotalNonSuspiciousSections
zeusbin_35defce0e6129f207eb38b4def714e39.ex0.json,4096,512,1024,0x4CD7D862 [Mon Nov  8 11:00:50 2010 UTC],4194304,126976,33024,258,0,1,1,2
zeusbin_35e674ccfec46a209d49e556b80aee1f.ex0.json,4096,512,1024,0x50F6DCA9 [Wed Jan 16 17:00:25 2013 UTC],4194304,385024,32768,259,1,1,7,3
zeusbin_35fb086932a68844bbc5c5573c5a9ebe.ex0.json,4096,512,1024,0x463C7748 [Sat May  5 12:23:36 2007 UTC],4194304,192512,0,271,0,1,1,4
zeusbin_35fb987c426a42404d0e8564cf20fa73.ex0.json,4096,512,4096,0x4E1D3E9A [Wed Jul 13 06:43:38 2011 UTC],4194304,327680,32768,271,1,1,2,1
zeusbin_35fcf49c52160cca9e5463665649af48.ex0.json,4096,512,1024,0x50FC7700 [Sun Jan 20 23:00:16 2013 UTC],4194304,299008,32768,259,1,0,0,3
zeusbin_36045721ac7670cb36a635b4dd64c03e.ex0.json,4096,512,1024,0x503E4F56 [Wed Aug 29 17:20:22 2012 UTC],4194304,348160,0,783,1,1,2,4
zeusbin_36096476814825f629828a043b916487.ex0.json,4096,512,1024,0x2A425E19 [Fri Jun 19 22:22:17 1992 UTC],4194304,221184,0,33166,0,1,6,2
zeusbin_36116d9779550457ace800a2d08de1b1.ex0.json,4096,512,1024,0x51223101 [Mon Feb 18 13:47:45 2013 UTC],4194304,40960,0,783,0,1,5,4
zeusbin_3611aaed634332aac4dcd3668568dad2.ex0.json,4096,512,1024,0x4FFBA678 [Tue Jul 10 03:50:16 2012 UTC],4194304,401408,0,270,0,1,9,2
zeusbin_361a66b313e58b8d9105e232b71860d1.ex0.json,4096,512,1024,0x4F89727B [Sat Apr 14 12:50:03 2012 UTC],4194304,323584,0,270,1,1,3,3
zeusbin_362895a0d94394f9b98e0d61235cdb6b.ex0.json,4096,512,1024,0x4FF82279 [Sat Jul  7 11:50:17 2012 UTC],4194304,393216,0,270,0,1,8,2
zeusbin_362b09617f3cf1ae9692c459ba2ad0e0.ex0.json,4096,512,4096,0x2306763C [Mon Aug 15 05:27:24 1988 UTC],4194304,4169728,0,33167,1,1,2,1
zeusbin_36394e0b493549287ef023e310c84319.ex0.json,4096,512,1024,0x2A425E19 [Fri Jun 19 22:22:17 1992 UTC],4194304,221184,0,33166,0,1,6,2
zeusbin_364d130138a27f2fd2acccedb828eb21.ex0.json,4096,512,1024,0x4FDDD196 [Sun Jun 17 12:46:14 2012 UTC],4194304,401408,0,270,1,1,10,2
zeusbin_3652d8c11862a1b568513f60830ab56d.ex0.json,4096,512,4096,0x41B14C72 [Sat Dec  4 05:34:42 2004 UTC],4194304,335872,0,271,1,1,2,1
zeusbin_3671fea1d2ca6ae7f850ea3f961742b2.ex0.json,4096,512,1024,0x4DA70DA0 [Thu Apr 14 15:07:12 2011 UTC],4194304,159744,33024,258,0,1,1,2
zeusbin_36726e6fd6f69ac5cf87180848c521fd.ex0.json,4096,512,2048,0x50C20DDD [Fri Dec  7 15:40:13 2012 UTC],4194304,225280,32768,259,1,1,2,4
zeusbin_3677a3f9ec1bc7ee62c8068e870fb2a3.ex0.json,4096,512,1024,0x48E50500 [Thu Oct  2 17:29:36 2008 UTC],4194304,94208,33024,259,0,1,0,3
zeusbin_367d1dceca2aa29217b24d7910a5ba36.ex0.json,4096,512,4096,0x4D7D1CB0 [Sun Mar 13 19:36:16 2011 UTC],4194304,2555904,0,271,1,1,2,1
zeusbin_36840e112c43671900001245f2101373.ex0.json,4096,512,1024,0x4D7AA48A [Fri Mar 11 22:39:06 2011 UTC],4194304,106496,33024,258,0,0,1,2
zeusbin_368d72fe47f7a7abbe62d328966b61a0.ex0.json,4096,512,1024,0x4DDCC419 [Wed May 25 08:55:53 2011 UTC],4194304,278528,0,271,1,0,0,2
zeusbin_368f05d4f2ae5d6c934e80ca90a10e29.ex0.json,4096,512,4096,0x441F9385 [Tue Mar 21 05:47:49 2006 UTC],4194304,180224,0,271,1,1,2,1
zeusbin_36a98df1a0b13a9a88925ab94b9e3b60.ex0.json,4096,512,1024,0x4F3514EE [Fri Feb 10 13:00:30 2012 UTC],4194304,315392,0,270,1,1,4,3
zeusbin_36afc65c0e911d18814593b575c230c6.ex0.json,4096,512,1024,0x4D7AA48A [Fri Mar 11 22:39:06 2011 UTC],4194304,106496,33024,258,0,0,1,2
zeusbin_36b6d06b1302bff0371ebf7623d91345.ex0.json,4096,512,1024,0x4F350B8F [Fri Feb 10 12:20:31 2012 UTC],4194304,315392,0,270,1,1,4,3
zeusbin_36d0dc7e6849ac154c70600a13a52bcd.ex0.json,4096,512,1024,0x51378148 [Wed Mar  6 17:47:52 2013 UTC],4194304,40960,0,271,0,0,1,3
zeusbin_36dbf2762da5352f26f38ba488fc86fe.ex0.json,4096,512,4096,0x41F3975E [Sun Jan 23 12:23:58 2005 UTC],4194304,311296,0,271,1,1,2,1
zeusbin_36ed56af4096f14db21a7d7c85799cd0.ex0.json,4096,512,1024,0x4F6CCCE5 [Fri Mar 23 19:20:05 2012 UTC],4194304,270336,0,270,1,1,1,3
zeusbin_36f72e19b3d1f7fd2214c2ce2a1909aa.ex0.json,4096,4096,4096,0x4EE1F35A [Fri Dec  9 11:39:06 2011 UTC],4194304,57344,0,271,0,1,0,3
zeusbin_37035b7be76516345ebfab73df5f355a.ex0.json,4096,512,1024,0x4F348CF9 [Fri Feb 10 03:20:25 2012 UTC],4194304,307200,0,270,1,1,3,3
zeusbin_370751a3ce2afdd411f2313c0f21ec3e.ex0.json,4096,512,1024,0x4F2DB883 [Sat Feb  4 23:00:19 2012 UTC],4194304,339968,0,270,1,0,2,3
zeusbin_3711c5bef215bb951c25f55612d614fb.ex0.json,4096,512,4096,0x4D2AAF38 [Mon Jan 10 07:03:20 2011 UTC],4194304,258048,0,271,1,1,2,1
zeusbin_37145b484c7dd2de7de54b72d6125111.ex0.json,4096,512,1024,0x4E56D715 [Thu Aug 25 23:13:25 2011 UTC],4194304,159744,33024,258,0,0,1,2
zeusbin_3721a2d5c88d654c0cc60f16124dd690.ex0.json,4096,512,1024,0x3123ACE2 [Thu Feb 15 22:00:02 1996 UTC],4194304,1224704,0,33166,1,0,2,3
zeusbin_372989f2c64c8e5b9f3aacf7895e177d.ex0.json,4096,512,1024,0x50F7B43C [Thu Jan 17 08:20:12 2013 UTC],4194304,311296,32768,259,1,0,0,3
zeusbin_3737f95d7e48518020392c684178c753.ex0.json,4096,512,1024,0x463C7748 [Sat May  5 12:23:36 2007 UTC],4194304,192512,0,271,0,1,1,4
zeusbin_373e6c954299ac1abc26d807688dd5ad.ex0.json,4096,512,1024,0x4CE55E8D [Thu Nov 18 17:12:45 2010 UTC],4194304,151552,1024,258,1,1,1,4
zeusbin_3741b1786df6ab560b075297573c276f.ex0.json,4096,512,1024,0x4CC80C5D [Wed Oct 27 11:26:21 2010 UTC],4194304,122880,1024,258,1,0,0,3
zeusbin_374457a0e5d2d7392eaff16247bb0e6f.ex0.json,4096,512,1024,0x4E22F0B2 [Sun Jul 17 14:24:50 2011 UTC],4194304,151552,33024,258,0,0,1,2
zeusbin_3744d3f5060d76e51941ae07cf4940e0.ex0.json,4096,512,4096,0x4D5496E1 [Fri Feb 11 01:54:41 2011 UTC],4194304,225280,0,271,1,1,2,1
zeusbin_376a94c32bb08ff5ffa328ead4f366bc.ex0.json,4096,512,1024,0x4F2DD95A [Sun Feb  5 01:20:26 2012 UTC],4194304,339968,0,270,1,0,2,3
zeusbin_376cf6a51ca87bf29f1a5b56afab8321.ex0.json,4096,512,1024,0x463C7748 [Sat May  5 12:23:36 2007 UTC],4194304,192512,0,271,0,1,1,4
zeusbin_377489c7cd760cd52a21a2d6707eea78.ex0.json,4096,512,4096,0x4DB90845 [Thu Apr 28 06:25:09 2011 UTC],4194304,245760,0,271,1,1,2,1
zeusbin_377616bd1eb3435a287fbeba828ce9dc.ex0.json,4096,512,1024,0x4F8DBB5B [Tue Apr 17 18:50:03 2012 UTC],4194304,389120,0,270,0,1,4,3
zeusbin_37794b035424931c2282d845249f87a8.ex0.json,4096,4096,4096,0x4F453702 [Wed Feb 22 18:42:10 2012 UTC],4194304,73728,0,271,0,0,0,4
zeusbin_377b2c2a9ced22121a3421dce9b2f39d.ex0.json,4096,512,4096,0x497F1DC0 [Tue Jan 27 14:44:16 2009 UTC],4194304,446464,0,271,1,1,2,1
zeusbin_377f60b781311a2db77e2092b534571e.ex0.json,4096,512,1024,0x4F2E0833 [Sun Feb  5 04:40:19 2012 UTC],4194304,339968,0,270,1,0,2,3
zeusbin_37844ba13b1faaeff8d6efa7995a017f.ex0.json,4096,512,1024,0x4DAE86E1 [Wed Apr 20 07:10:25 2011 UTC],4194304,266240,0,258,1,0,6,3
zeusbin_3786d956569d48defefe7f2137ef367b.ex0.json,4096,512,1024,0x4F96310E [Tue Apr 24 04:50:22 2012 UTC],4194304,335872,0,270,0,0,2,3
zeusbin_378f51ee10eac47b2bd5dfdbd04d5cd9.ex0.json,4096,512,1024,0x4CD7D862 [Mon Nov  8 11:00:50 2010 UTC],4194304,126976,33024,258,0,1,1,2
zeusbin_37977f1f5b134acad985cf333c0be48f.ex0.json,4096,512,4096,0x49A46D7F [Tue Feb 24 21:58:23 2009 UTC],4194304,684032,0,271,1,1,2,1
zeusbin_379b9a475ba8bda65a22d8f45f8fe663.ex0.json,4096,512,1024,0x4E9CED1F [Tue Oct 18 03:06:07 2011 UTC],4194304,233472,0,271,1,0,0,4
zeusbin_379bbdc938ee81f83928e038cedffeea.ex0.json,4096,512,4096,0x4D5C2354 [Wed Feb 16 19:19:48 2011 UTC],4194304,311296,0,271,1,1,2,1
zeusbin_379dd3b45faf6884147b0ebf47e88c07.ex0.json,4096,512,1024,0x48113A9E [Fri Apr 25 01:57:50 2008 UTC],4194304,122880,33024,259,0,1,0,4
zeusbin_37a0e0f57d0b387db5f95f213c0c4095.ex0.json,4096,512,1024,0x50F8CD7C [Fri Jan 18 04:20:12 2013 UTC],4194304,315392,32768,259,1,1,1,3
zeusbin_37a1011f03a96d25e2ff06a48f70d3d4.ex0.json,4096,512,1024,0x4D8C21A2 [Fri Mar 25 05:01:22 2011 UTC],4194304,274432,0,258,1,0,7,3
zeusbin_37a9160da0457203d6fad5dcf77b23cb.ex0.json,4096,512,1024,0x4D8C21A2 [Fri Mar 25 05:01:22 2011 UTC],4194304,262144,0,258,0,1,7,3
zeusbin_37b8e6ecaa11596cc78b03962de96af5.ex0.json,4096,512,1024,0x5000A3C4 [Fri Jul 13 22:40:04 2012 UTC],4194304,352256,0,270,1,1,6,2
zeusbin_37c4d3a7ce1e90d8e1d65c5ecd524314.ex0.json,4096,512,4096,0x3A578D44 [Sat Jan  6 21:25:24 2001 UTC],4194304,4190208,0,33167,1,1,2,1
zeusbin_37cf803d32c84553fc45843b5eeef869.ex0.json,4096,512,4096,0x4E1D3E9A [Wed Jul 13 06:43:38 2011 UTC],4194304,327680,32768,271,1,1,2,1
zeusbin_37d490c896e8674a3a5e47368df292fe.ex0.json,4096,512,1024,0x4D0B8C52 [Fri Dec 17 16:14:10 2010 UTC],4194304,172032,34048,259,0,1,1,4
zeusbin_37d82776989032ee59a3a60d9f543df6.ex0.json,4096,512,1024,0x4F32F07D [Wed Feb  8 22:00:29 2012 UTC],4194304,307200,0,270,1,1,3,3
zeusbin_37e4beaf9d441fd460f3832d191a54c8.ex0.json,4096,512,1024,0x3CB68645 [Fri Apr 12 07:01:25 2002 UTC],4194304,335872,0,258,1,0,5,4
zeusbin_37e6af11cee649bf2dc1a78d09fb9180.ex0.json,4096,512,1024,0x4A1E4D3E [Thu May 28 08:37:18 2009 UTC],4194304,241664,0,258,1,0,1,4
zeusbin_37e88ab39bdb3df741ff72a8e3ce2f5d.ex0.json,4096,512,1024,0x4FDDEDB5 [Sun Jun 17 14:46:13 2012 UTC],4194304,401408,0,270,1,1,10,2
zeusbin_37f14edb4b8433172292d50e4ecf0590.ex0.json,4096,512,4096,0x4DC00848 [Tue May  3 13:51:04 2011 UTC],4194304,311296,32768,271,1,1,2,1
zeusbin_37f2afecb1844149fcede2e11ceecc51.ex0.json,4096,4096,4096,0x4F058CB2 [Thu Jan  5 11:42:42 2012 UTC],4194304,258048,0,271,1,1,0,3
zeusbin_37fc64b21855e3a82fbd99ab1913c886.ex0.json,4096,512,1024,0x4E56D715 [Thu Aug 25 23:13:25 2011 UTC],4194304,159744,33024,258,0,0,1,2
zeusbin_380debc1cd2d8f605eacae9f3d025113.ex0.json,4096,512,1024,0x4FBE3CA2 [Thu May 24 13:50:26 2012 UTC],4194304,315392,0,270,1,1,5,3
zeusbin_3816775151266ff54541333530e9d815.ex0.json,4096,512,1024,0x4F71A398 [Tue Mar 27 11:25:12 2012 UTC],4194304,286720,0,270,1,1,5,3
zeusbin_3818f857abfdcce90ec19fbfed0e44f6.ex0.json,4096,512,1024,0x504E85D1 [Tue Sep 11 00:29:05 2012 UTC],4194304,389120,0,270,1,1,4,3
zeusbin_381976e80707a1d4083bc5738f8b3f06.ex0.json,4096,512,1024,0x50F812E2 [Thu Jan 17 15:04:02 2013 UTC],4194304,183196,0,271,1,0,1,4
zeusbin_381a267e197f37a76428b9afa66a26ad.ex0.json,4096,512,1024,0x4CF148A8 [Sat Nov 27 18:06:32 2010 UTC],4194304,180224,0,271,0,0,0,4
zeusbin_381cac95c4aeff28ebf141a40bde7c27.ex0.json,4096,4096,4096,0x4DF2B8E2 [Sat Jun 11 00:37:54 2011 UTC],4194304,315392,0,258,1,0,1,4
zeusbin_381eebe19ca8fc04bebf666c1c2a5d40.ex0.json,4096,512,4096,0x395A1016 [Wed Jun 28 14:47:50 2000 UTC],4194304,4169728,0,33167,1,1,2,1
zeusbin_3825c93b5e7bb6bfc6f436632cc21455.ex0.json,4096,512,4096,0x4D2B3BAE [Mon Jan 10 17:02:38 2011 UTC],4194304,339968,0,271,1,1,2,1
zeusbin_382bd7ff63d1d9120c884165a6675b2d.ex0.json,4096,4096,4096,0x512C243F [Tue Feb 26 02:55:59 2013 UTC],4194304,126976,0,271,1,1,0,3
zeusbin_382df2a286d35693fa4b1da2d3e943a4.ex0.json,4096,512,1024,0x2A425E19 [Fri Jun 19 22:22:17 1992 UTC],4194304,225280,0,33166,0,1,6,2
zeusbin_382e2e83071a75cc434568e2c9f12f3d.ex0.json,4096,512,1024,0x463C7748 [Sat May  5 12:23:36 2007 UTC],4194304,192512,0,271,0,1,1,4
zeusbin_385239507f00bbaffdc1136fd7bbe73b.ex0.json,4096,512,1024,0x4DB1D954 [Fri Apr 22 19:39:00 2011 UTC],4194304,258048,32832,258,0,1,1,4
zeusbin_385a6747404e5820a73196929f580d3b.ex0.json,4096,512,1024,0x2A425E19 [Fri Jun 19 22:22:17 1992 UTC],4194304,221184,0,33166,0,1,6,2
zeusbin_385ab1954eb3065a35203248822a9aa1.ex0.json,4096,512,1024,0x4DA70DA0 [Thu Apr 14 15:07:12 2011 UTC],4194304,159744,33024,258,0,0,1,2
zeusbin_386685fe71ba93c5238d30b28b0dc79d.ex0.json,4096,512,4096,0x3933EDA8 [Tue May 30 16:34:48 2000 UTC],4194304,4190208,0,33167,1,1,2,1
zeusbin_387fe0e163f30b785f46520e89684015.ex0.json,4096,512,1024,0x50F93946 [Fri Jan 18 12:00:06 2013 UTC],4194304,319488,32768,259,1,1,2,3
zeusbin_3890669d68c09a69e373218cf5bc8abe.ex0.json,4096,512,1024,0x474A3D4B [Mon Nov 26 03:28:11 2007 UTC],4194304,94208,33024,259,0,0,0,3
zeusbin_3891ec60671ae964f89d78c9c996a2f8.ex0.json,4096,512,1024,0x4F2D5167 [Sat Feb  4 15:40:23 2012 UTC],4194304,331776,0,270,1,1,2,3
zeusbin_3897dd59edff9056623c314ff3745e3e.ex0.json,4096,512,1024,0x4DA70DA0 [Thu Apr 14 15:07:12 2011 UTC],4194304,159744,33024,258,0,1,1,2
zeusbin_3898247ce30c65116ee8b0bbb54dc619.ex0.json,4096,512,1024,0x50F7936E [Thu Jan 17 06:00:14 2013 UTC],4194304,356352,32768,259,1,0,0,3
zeusbin_389bf90d3c70bc4df6c9cb7bbee06681.ex0.json,4096,512,4096,0x45DAD776 [Tue Feb 20 11:11:50 2007 UTC],4194304,323584,0,271,1,1,2,1
zeusbin_389f7c0e3a26e1697ce03fbbe12cb81a.ex0.json,4096,512,1024,0x3922872C [Wed May 17 11:49:00 2000 UTC],4194304,184320,32768,271,1,0,0,4
zeusbin_38a17103540eef9ad7e07ab075bac166.ex0.json,4096,512,1024,0x511903B2 [Mon Feb 11 14:44:02 2013 UTC],4194304,57344,0,271,0,0,1,3
zeusbin_38a7ef6b387f0b531a77503b3062983a.ex0.json,4096,512,1024,0x4F2E49D4 [Sun Feb  5 09:20:20 2012 UTC],4194304,339968,0,270,1,0,2,3
zeusbin_38b1799c8a74bd54f03dcb0d2bfe17fb.ex0.json,4096,512,1024,0x4F7A8D4D [Tue Apr  3 05:40:29 2012 UTC],4194304,319488,0,270,1,1,7,2
zeusbin_38c731623d78d426fe5b31b63a46e618.ex0.json,4096,512,1024,0x50FBCE64 [Sun Jan 20 11:00:52 2013 UTC],4194304,327680,32768,259,1,0,0,3
zeusbin_38cb1be8426fcfa95640a0c25e87d1f1.ex0.json,4096,512,1024,0x4F35D519 [Sat Feb 11 02:40:25 2012 UTC],4194304,315392,0,270,1,1,4,3
zeusbin_38cee6a2904b1f521039b47693825cca.ex0.json,4096,512,1024,0x4F2FE216 [Mon Feb  6 14:22:14 2012 UTC],4194304,208896,33344,258,0,0,3,3
zeusbin_38d1c0db9af3d4cfcbabe7e1a7db8c1b.ex0.json,4096,512,4096,0x4DE85337 [Fri Jun  3 03:21:27 2011 UTC],4194304,249856,0,271,1,1,2,1
zeusbin_38d3d02f4ed268499ac0b45d914e0abb.ex0.json,4096,512,1024,0x4F25BAEC [Sun Jan 29 21:32:28 2012 UTC],4194304,1138688,32768,291,0,1,0,4
zeusbin_38d6c82a4f202b626da9eeb502dfebbe.ex0.json,4096,512,1024,0x4E186D86 [Sat Jul  9 15:02:30 2011 UTC],4194304,192512,33024,258,0,0,1,2
zeusbin_38db56ca3432105d23e9c3a15bfc6797.ex0.json,4096,512,1024,0x4F2EC3B4 [Sun Feb  5 18:00:20 2012 UTC],4194304,339968,0,270,1,0,2,3
zeusbin_38e11adbc07bd32bf5159bdac1f4788e.ex0.json,4096,4096,4096,0x4EC542A2 [Thu Nov 17 17:21:38 2011 UTC],4194304,270336,0,271,1,0,0,4
zeusbin_38e78614ca900dd35af14696e5e815ea.ex0.json,4096,512,1024,0x463C7748 [Sat May  5 12:23:36 2007 UTC],4194304,192512,0,271,0,1,1,4
zeusbin_38fb20c5cbf7256dfc3a45afcbfd03f4.ex0.json,4096,512,4096,0x401DE264 [Mon Feb  2 05:38:44 2004 UTC],4194304,3350528,0,271,1,1,2,1
zeusbin_38ffeacafca2e5b085449e9bc732a365.ex0.json,4096,512,1024,0x49A7AE8C [Fri Feb 27 09:12:44 2009 UTC],4194304,212992,0,271,0,0,0,3
zeusbin_392f0b8c30d1f905aebc5b1af5c6f237.ex0.json,4096,512,4096,0x444044D8 [Sat Apr 15 00:56:56 2006 UTC],4194304,5828608,0,271,1,1,2,1
zeusbin_39390533dd2090c297acb3458282a7f3.ex0.json,4096,512,1024,0x5002BA24 [Sun Jul 15 12:40:04 2012 UTC],4194304,352256,0,270,1,1,6,2
zeusbin_393989bd18bc66c6b9336d48d6505e61.ex0.json,4096,512,1024,0x4D8B2CB7 [Thu Mar 24 11:36:23 2011 UTC],4194304,159744,33024,258,0,0,1,2
zeusbin_393f6c8bef7937e077d77a94aa0552db.ex0.json,4096,512,1024,0x4D8B2CB7 [Thu Mar 24 11:36:23 2011 UTC],4194304,159744,33024,258,0,0,1,2
zeusbin_394a3f9fe124fd1d587305cc13523e03.ex0.json,4096,512,1024,0x50FC5AE8 [Sun Jan 20 21:00:24 2013 UTC],4194304,299008,32768,259,1,0,0,3
zeusbin_394cb3c86b704ed181b792dc50efb2b8.ex0.json,4096,512,1024,0x480381EA [Mon Apr 14 16:10:18 2008 UTC],4194304,151552,0,271,0,0,0,4
zeusbin_3958c641b68c37c27702c79255ec3f6a.ex0.json,4096,512,4096,0x4DD11EBC [Mon May 16 12:55:24 2011 UTC],4194304,327680,0,271,1,1,2,1
zeusbin_395e6e2f6fbcaad917a5766bf3d32bee.ex0.json,4096,512,4096,0x4D6D62EE [Tue Mar  1 21:19:42 2011 UTC],4194304,266240,0,271,1,1,2,1
zeusbin_3960e589fb732df3a6f3e2332e393e2f.ex0.json,4096,512,1024,0x50035024 [Sun Jul 15 23:20:04 2012 UTC],4194304,352256,0,270,1,1,6,2
zeusbin_396d58c23b46fb67038c1f352ba88093.ex0.json,4096,512,1024,0x49B0180A [Thu Mar  5 18:20:58 2009 UTC],4194304,565248,33024,258,1,0,1,4
zeusbin_39706fae7beee618e396694679a5a1f5.ex0.json,4096,512,1024,0x5002D19F [Sun Jul 15 14:20:15 2012 UTC],4194304,352256,0,270,1,1,6,2
zeusbin_39719d590b29e29ed641348ec84f7602.ex0.json,4096,4096,4096,0x4DD4CC5A [Thu May 19 07:52:58 2011 UTC],4194304,221184,0,271,1,1,0,3
zeusbin_39849bdf068f22a5adae87c42357f789.ex0.json,4096,512,4096,0x4D3F0BFA [Tue Jan 25 17:44:26 2011 UTC],4194304,274432,0,271,1,1,2,1
zeusbin_398706ce8e67285aafb1e86d61a2d973.ex0.json,4096,512,1024,0x4FFA1CB2 [Sun Jul  8 23:50:10 2012 UTC],4194304,393216,0,270,0,1,8,2
zeusbin_3989caa8a65a482cbd6feb751a8c0863.ex0.json,4096,512,1024,0x48FD0413 [Mon Oct 20 22:20:03 2008 UTC],4194304,98304,33024,259,0,0,0,3
zeusbin_399daa0bb334c9bef1978c586292f5eb.ex0.json,4096,512,4096,0x4179A118 [Sat Oct 23 00:08:56 2004 UTC],4194304,192512,0,271,1,1,2,1
zeusbin_39a7aa846b96b6e33ae53bc096b6e4e8.ex0.json,4096,512,4096,0x477178F0 [Tue Dec 25 21:41:04 2007 UTC],4194304,389120,0,271,1,1,2,1
zeusbin_39ab695e58014816fe7b32984b5b4d93.ex0.json,4096,512,1024,0x4F2EBA8F [Sun Feb  5 17:21:19 2012 UTC],4194304,339968,0,270,1,0,2,3
zeusbin_39ad78a889a2b40a94dd700d67f1a5ed.ex0.json,4096,512,1024,0x4E186D86 [Sat Jul  9 15:02:30 2011 UTC],4194304,192512,33024,258,0,0,1,2
zeusbin_39b581de9654164e14de79a034adc5f5.ex0.json,4096,512,1024,0x4F913150 [Fri Apr 20 09:50:08 2012 UTC],4194304,364544,0,270,0,1,6,3
zeusbin_39cb8c458caecdfe901d1f49cc75585c.ex0.json,4096,512,1024,0x4FF91182 [Sun Jul  8 04:50:10 2012 UTC],4194304,393216,0,270,0,1,8,2
zeusbin_39dad48dfb8825e2b4ee418325c7d34a.ex0.json,4096,512,4096,0x4FD7752B [Tue Jun 12 16:58:19 2012 UTC],4194304,1093632,0,33167,1,1,2,1
zeusbin_39e60e59efebb424ab6eb9fc62ba4e70.ex0.json,4096,512,1024,0x4CA9D2EE [Mon Oct  4 13:13:18 2010 UTC],4194304,122880,1024,258,1,0,0,3
zeusbin_39ebf74fe6a943805445b88c7101b376.ex0.json,4096,512,4096,0x309DCC9B [Mon Nov  6 08:51:39 1995 UTC],4194304,1261568,0,33167,1,1,2,1
zeusbin_3a02cb0a4bd6936206590da902db5ffb.ex0.json,4096,4096,4096,0x4F7B1BAB [Tue Apr  3 15:47:55 2012 UTC],4194304,57344,0,271,0,1,0,4
zeusbin_3a07055852016224a934a0b3000e4e8e.ex0.json,4096,512,1024,0x50F92B36 [Fri Jan 18 11:00:06 2013 UTC],4194304,319488,32768,259,1,1,2,3
zeusbin_3a0961c76f1c5036de49e45bd51d29f5.ex0.json,4096,512,1024,0x4F90B536 [Fri Apr 20 01:00:38 2012 UTC],4194304,368640,0,270,0,1,5,3
zeusbin_3a22296593845c109bcd8a06c319a516.ex0.json,4096,512,4096,0x42BDCDA3 [Sat Jun 25 21:33:23 2005 UTC],4194304,217088,0,271,1,1,2,1
zeusbin_3a24d6b6b7542b6aa22fae8293f0dd24.ex0.json,4096,512,4096,0x3C6B2B41 [Thu Feb 14 03:13:05 2002 UTC],4194304,33730560,0,33167,1,1,2,1
zeusbin_3a2579dfc19301d3dd3e32ab6476f497.ex0.json,4096,512,4096,0x47518154 [Sat Dec  1 15:44:20 2007 UTC],4194304,499712,0,271,1,1,2,1
zeusbin_3a455b9c106c8220b2799b1f43fb4899.ex0.json,4096,512,1024,0x10BCBC0  [Thu Jul 23 03:04:32 1970 UTC],4194304,192284,0,271,1,0,3,2
zeusbin_3a5b095ca282916717bc522ff6b80a37.ex0.json,4096,512,1024,0x4D8C21A2 [Fri Mar 25 05:01:22 2011 UTC],4194304,233472,0,258,1,0,1,3
zeusbin_3a642510d4b63f9cdd5209d5d9d7abfe.ex0.json,4096,512,1024,0x4D8B2CB7 [Thu Mar 24 11:36:23 2011 UTC],4194304,159744,33024,258,0,1,1,2
zeusbin_3a6c330769bd6c67cbd19f3782cb2136.ex0.json,4096,512,1024,0x4CA1C5B9 [Tue Sep 28 10:38:49 2010 UTC],4194304,139264,0,271,0,1,0,3
zeusbin_3a8998c269e95c5757934a756579b360.ex0.json,4096,512,1024,0x4D7AA48A [Fri Mar 11 22:39:06 2011 UTC],4194304,106496,33024,258,0,0,1,2
zeusbin_3a96d42fcd8750846e2cdad38779fc1a.ex0.json,4096,512,1024,0x4FDE910F [Mon Jun 18 02:23:11 2012 UTC],4194304,401408,0,270,1,1,10,2
zeusbin_3a9cb4ec0154fba97acd26ef840778ae.ex0.json,4096,512,4096,0x49A46D7F [Tue Feb 24 21:58:23 2009 UTC],4194304,684032,0,271,1,1,2,1
zeusbin_3aa833d235e458f66ff75acdb0c367e9.ex0.json,4096,512,1024,0x4E186D86 [Sat Jul  9 15:02:30 2011 UTC],4194304,192512,33024,258,0,0,1,2
zeusbin_3ab960f6fff9077b0d510b6c1797e525.ex0.json,4096,512,1024,0x4BDC490C [Sat May  1 15:30:20 2010 UTC],4194304,212992,0,271,0,0,0,3
zeusbin_3ac6ce2189c181d0a2c21ef93beb2746.ex0.json,4096,512,4096,0x292A4CAB [Wed Nov 20 11:53:15 1991 UTC],4194304,37408768,0,33167,1,1,2,1
zeusbin_3ad9389a1109485eeba45d06d93dc4d0.ex0.json,4096,512,1024,0x4FC641C9 [Wed May 30 15:50:33 2012 UTC],4194304,315392,0,270,1,1,2,3
zeusbin_3adf26894188d4b64b8ffd3a523de71a.ex0.json,4096,512,1024,0x5249D366 [Mon Sep 30 19:39:18 2013 UTC],4194304,180224,33024,258,0,0,1,2
zeusbin_3ae2d46f979ebaea53b21e1858e25aec.ex0.json,4096,512,1024,0x49A7AE8C [Fri Feb 27 09:12:44 2009 UTC],4194304,212992,0,271,0,0,0,3
zeusbin_3ae5cc6b7a02cc69c7dffc06030dd55a.ex0.json,4096,512,1024,0x5005410E [Tue Jul 17 10:40:14 2012 UTC],4194304,352256,0,270,1,1,2,2
zeusbin_3af962746be1da92b253f5e0b73733e7.ex0.json,4096,512,1024,0x50F20C38 [Sun Jan 13 01:22:00 2013 UTC],4194304,348160,32768,259,1,1,2,3
zeusbin_3afaf44d469f5d322346e4e312e3122e.ex0.json,4096,512,1024,0x503E4F56 [Wed Aug 29 17:20:22 2012 UTC],4194304,348160,0,783,1,1,2,4
